Time,Distance_LEC,Distance_SAI,DistanceGap_SAI
96.40650406504066,2047.3935106590395,1998.2331908507067,49.160319808332815
96.6569105691057,2053.545443591645,2003.9252741416387,49.62016945000619
96.90731707317074,2059.5087886558435,2009.8352053779704,49.67358327787315
97.15772357723579,2065.1198923196484,2016.1520295179068,48.9678628017416
97.40813008130083,2070.333780590698,2022.8438356462934,47.48994494440467
97.65853658536587,2075.2688476685025,2030.0630632347923,45.20578443371028
97.9089430894309,2079.810937751758,2037.6281565526203,42.18278119913771
98.15934959349595,2084.12832907728,2044.9672343174122,39.16109475986764
98.40975609756099,2088.195663688321,2051.648285527575,36.54737816074612
98.66016260162603,2091.913864911324,2057.2709531686173,34.642911742706474
98.91056910569107,2095.5271246238945,2062.7140303531196,32.813094270774855
99.16097560975611,2098.945336806784,2067.8399456302736,31.10539117651024
99.41138211382115,2102.274121201935,2072.7489595390716,29.52516166286341
99.66178861788619,2105.640695603259,2077.540212502338,28.100483100920883
99.91219512195123,2108.904033950083,2081.9828140952604,26.92121985482254
100.16260162601627,2112.031513087284,2086.4254156881825,25.6060973991016
100.41300813008131,2115.006074065687,2090.868017281105,24.13805678458175
100.66341463414635,2117.9583850996987,2095.264926247863,22.693458851835658
100.91382113821139,2120.7936254733618,2099.421418167988,21.37220730537365
101.16422764227643,2123.5465627825274,2103.4410868839204,20.105475898606983
101.41463414634147,2126.1155018093295,2107.3977789276173,18.717722881712234
101.66504065040651,2128.441407878389,2111.240225883374,17.20118199501485
101.91544715447155,2130.646830180309,2114.910125366549,15.736704813759843
102.16585365853659,2132.8101472555104,2118.370013209995,14.440134045515606
102.41626016260163,2134.9734643307124,2121.6044759841793,13.368988346533115
102.66666666666667,2137.1136534919315,2124.3792741845596,12.73437930737191
102.91707317073171,2139.2247752748767,2126.953783443705,12.270991831171614
103.16747967479675,2141.587171955112,2129.1912662001077,12.39590575500415
103.41788617886179,2144.088507323314,2131.3431513466794,12.745355976634528
103.66829268292683,2146.709027063659,2133.4262068196267,13.282820244032337
103.91869918699187,2149.548380724861,2135.508676316309,14.039704408552097
104.16910569105691,2152.446646145701,2137.560900422682,14.885745723018772
104.41951219512195,2155.5067959897997,2139.5739542694755,15.932841720324177
104.669918699187,2158.7954044964113,2141.5870081162684,17.208396380142858
104.92032520325203,2162.4264474830716,2143.6000619630613,18.826385520010263
105.17073170731707,2166.3011270315706,2145.6131158098547,20.688011221715897
105.42113821138213,2170.5167836305955,2147.7260808636365,22.79070276695893
105.67154471544717,2175.0764045716833,2150.022681863944,25.053722707739325
105.92195121951221,2180.190221868613,2152.536184232607,27.65403763600625
106.17235772357725,2185.868929191018,2155.1739789284047,30.694950262613474
