Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate
0 days 01:21:16.269000,55,0 days 00:01:28.133000,47,,,0 days 00:00:29.360000,0 days 00:00:23.667000,0 days 00:00:35.106000,0 days 01:20:17.496000,0 days 01:20:41.163000,0 days 01:21:16.269000,,293.0,284.0,287.0,False,SOFT,25.0,True,2.0,0 days 01:19:48.136000,Renault,SAI,1,True
0 days 01:22:44.462000,55,0 days 00:01:28.193000,48,,,0 days 00:00:29.361000,0 days 00:00:23.795000,0 days 00:00:35.037000,0 days 01:21:45.630000,0 days 01:22:09.425000,0 days 01:22:44.462000,273.0,289.0,285.0,283.0,False,SOFT,26.0,True,2.0,0 days 01:21:16.269000,Renault,SAI,1,True
0 days 01:24:12.764000,55,0 days 00:01:28.302000,49,,,0 days 00:00:29.399000,0 days 00:00:23.684000,0 days 00:00:35.219000,0 days 01:23:13.861000,0 days 01:23:37.545000,0 days 01:24:12.764000,274.0,289.0,284.0,284.0,False,SOFT,27.0,True,2.0,0 days 01:22:44.462000,Renault,SAI,1,True
0 days 01:25:40.791000,55,0 days 00:01:28.027000,50,,,0 days 00:00:29.344000,0 days 00:00:23.617000,0 days 00:00:35.066000,0 days 01:24:42.108000,0 days 01:25:05.725000,0 days 01:25:40.791000,272.0,289.0,281.0,288.0,False,SOFT,28.0,True,2.0,0 days 01:24:12.764000,Renault,SAI,1,True
0 days 01:27:08.735000,55,0 days 00:01:27.944000,51,,,0 days 00:00:29.315000,0 days 00:00:23.653000,0 days 00:00:34.976000,0 days 01:26:10.106000,0 days 01:26:33.759000,0 days 01:27:08.735000,275.0,290.0,282.0,281.0,True,SOFT,29.0,True,2.0,0 days 01:25:40.791000,Renault,SAI,1,True
0 days 01:28:37.176000,55,0 days 00:01:28.441000,52,,,0 days 00:00:29.589000,0 days 00:00:23.759000,0 days 00:00:35.093000,0 days 01:27:38.324000,0 days 01:28:02.083000,0 days 01:28:37.176000,272.0,291.0,281.0,265.0,False,SOFT,30.0,True,2.0,0 days 01:27:08.735000,Renault,SAI,1,True
0 days 01:30:05.673000,55,0 days 00:01:28.497000,53,,,0 days 00:00:29.740000,0 days 00:00:23.797000,0 days 00:00:34.960000,0 days 01:29:06.916000,0 days 01:29:30.713000,0 days 01:30:05.673000,,290.0,284.0,274.0,False,SOFT,31.0,True,2.0,0 days 01:28:37.176000,Renault,SAI,1,True
0 days 01:31:33.837000,55,0 days 00:01:28.164000,54,,,0 days 00:00:29.572000,0 days 00:00:23.610000,0 days 00:00:34.982000,0 days 01:30:35.245000,0 days 01:30:58.855000,0 days 01:31:33.837000,273.0,291.0,282.0,279.0,False,SOFT,32.0,True,2.0,0 days 01:30:05.673000,Renault,SAI,1,True
0 days 01:33:02.140000,55,0 days 00:01:28.303000,55,,,0 days 00:00:29.579000,0 days 00:00:23.628000,0 days 00:00:35.096000,0 days 01:32:03.416000,0 days 01:32:27.044000,0 days 01:33:02.140000,272.0,292.0,282.0,278.0,False,SOFT,33.0,True,2.0,0 days 01:31:33.837000,Renault,SAI,1,True
0 days 01:34:30.244000,55,0 days 00:01:28.104000,56,,,0 days 00:00:29.593000,0 days 00:00:23.700000,0 days 00:00:34.811000,0 days 01:33:31.733000,0 days 01:33:55.433000,0 days 01:34:30.244000,269.0,292.0,283.0,273.0,False,SOFT,34.0,True,2.0,0 days 01:33:02.140000,Renault,SAI,1,True
0 days 01:35:58.240000,55,0 days 00:01:27.996000,57,,,0 days 00:00:29.323000,0 days 00:00:23.667000,0 days 00:00:35.006000,0 days 01:34:59.567000,0 days 01:35:23.234000,0 days 01:35:58.240000,273.0,292.0,280.0,270.0,False,SOFT,35.0,True,2.0,0 days 01:34:30.244000,Renault,SAI,1,True
0 days 01:37:27.171000,55,0 days 00:01:28.931000,58,,,0 days 00:00:29.469000,0 days 00:00:23.878000,0 days 00:00:35.584000,0 days 01:36:27.709000,0 days 01:36:51.587000,0 days 01:37:27.171000,275.0,290.0,254.0,272.0,False,SOFT,36.0,True,2.0,0 days 01:35:58.240000,Renault,SAI,1,True
0 days 00:08:50.515000,11,,1,0 days 00:00:04.103000,,,0 days 00:00:24.934000,0 days 00:00:37.810000,,0 days 00:08:13.372000,0 days 00:08:51.003000,265.0,299.0,289.0,220.0,False,,,,,0 days 00:07:07.988000,Force India,PER,1,False
0 days 00:10:23.411000,11,0 days 00:01:32.896000,2,,,0 days 00:00:31.283000,0 days 00:00:24.566000,0 days 00:00:37.047000,0 days 00:09:21.798000,0 days 00:09:46.364000,0 days 00:10:23.411000,267.0,297.0,285.0,252.0,False,ULTRASOFT,1.0,True,1.0,0 days 00:08:50.515000,Force India,PER,1,True
0 days 00:11:55.415000,11,0 days 00:01:32.004000,3,,,0 days 00:00:30.911000,0 days 00:00:24.442000,0 days 00:00:36.651000,0 days 00:10:54.322000,0 days 00:11:18.764000,0 days 00:11:55.415000,264.0,292.0,287.0,293.0,False,ULTRASOFT,2.0,True,1.0,0 days 00:10:23.411000,Force India,PER,1,True
0 days 00:13:26.787000,11,0 days 00:01:31.372000,4,,,0 days 00:00:30.489000,0 days 00:00:24.420000,0 days 00:00:36.463000,0 days 00:12:25.904000,0 days 00:12:50.324000,0 days 00:13:26.787000,272.0,293.0,285.0,302.0,False,ULTRASOFT,3.0,True,1.0,0 days 00:11:55.415000,Force India,PER,1,True
0 days 00:14:57.947000,11,0 days 00:01:31.160000,5,,,0 days 00:00:30.373000,0 days 00:00:24.324000,0 days 00:00:36.463000,0 days 00:13:57.160000,0 days 00:14:21.484000,0 days 00:14:57.947000,,294.0,284.0,301.0,False,ULTRASOFT,4.0,True,1.0,0 days 00:13:26.787000,Force India,PER,2,True
0 days 00:16:29.505000,11,0 days 00:01:31.558000,6,,,0 days 00:00:30.626000,0 days 00:00:24.310000,0 days 00:00:36.622000,0 days 00:15:28.573000,0 days 00:15:52.883000,0 days 00:16:29.505000,269.0,292.0,286.0,293.0,False,ULTRASOFT,5.0,True,1.0,0 days 00:14:57.947000,Force India,PER,2,True
0 days 00:18:01.343000,11,0 days 00:01:31.838000,7,,,0 days 00:00:30.627000,0 days 00:00:24.431000,0 days 00:00:36.780000,0 days 00:17:00.132000,0 days 00:17:24.563000,0 days 00:18:01.343000,273.0,292.0,286.0,,False,ULTRASOFT,6.0,True,1.0,0 days 00:16:29.505000,Force India,PER,2,True
0 days 00:19:32.265000,11,0 days 00:01:30.922000,8,,,0 days 00:00:30.448000,0 days 00:00:24.260000,0 days 00:00:36.214000,0 days 00:18:31.791000,0 days 00:18:56.051000,0 days 00:19:32.265000,,290.0,286.0,300.0,False,ULTRASOFT,7.0,True,1.0,0 days 00:18:01.343000,Force India,PER,1,True
0 days 00:21:03.124000,11,0 days 00:01:30.859000,9,,,0 days 00:00:30.266000,0 days 00:00:24.397000,0 days 00:00:36.196000,0 days 00:20:02.531000,0 days 00:20:26.928000,0 days 00:21:03.124000,271.0,291.0,286.0,301.0,False,ULTRASOFT,8.0,True,1.0,0 days 00:19:32.265000,Force India,PER,2,True
0 days 00:22:34.046000,11,0 days 00:01:30.922000,10,,,0 days 00:00:30.382000,0 days 00:00:24.312000,0 days 00:00:36.228000,0 days 00:21:33.506000,0 days 00:21:57.818000,0 days 00:22:34.046000,274.0,290.0,287.0,304.0,False,ULTRASOFT,9.0,True,1.0,0 days 00:21:03.124000,Force India,PER,1,True
0 days 00:24:04.465000,11,0 days 00:01:30.419000,11,,,0 days 00:00:30.029000,0 days 00:00:24.097000,0 days 00:00:36.293000,0 days 00:23:04.075000,0 days 00:23:28.172000,0 days 00:24:04.465000,273.0,293.0,285.0,302.0,False,ULTRASOFT,10.0,True,1.0,0 days 00:22:34.046000,Force India,PER,1,True
0 days 00:25:35.341000,11,0 days 00:01:30.876000,12,,,0 days 00:00:30.317000,0 days 00:00:24.274000,0 days 00:00:36.285000,0 days 00:24:34.782000,0 days 00:24:59.056000,0 days 00:25:35.341000,,292.0,286.0,301.0,False,ULTRASOFT,11.0,True,1.0,0 days 00:24:04.465000,Force India,PER,1,True
0 days 00:27:05.901000,11,0 days 00:01:30.560000,13,,,0 days 00:00:30.105000,0 days 00:00:24.208000,0 days 00:00:36.247000,0 days 00:26:05.446000,0 days 00:26:29.654000,0 days 00:27:05.901000,,294.0,287.0,303.0,False,ULTRASOFT,12.0,True,1.0,0 days 00:25:35.341000,Force India,PER,1,True
0 days 00:28:36.454000,11,0 days 00:01:30.553000,14,,,0 days 00:00:30.262000,0 days 00:00:24.081000,0 days 00:00:36.210000,0 days 00:27:36.163000,0 days 00:28:00.244000,0 days 00:28:36.454000,272.0,295.0,286.0,301.0,False,ULTRASOFT,13.0,True,1.0,0 days 00:27:05.901000,Force India,PER,1,True
0 days 00:30:06.965000,11,0 days 00:01:30.511000,15,,,0 days 00:00:30.162000,0 days 00:00:24.203000,0 days 00:00:36.146000,0 days 00:29:06.616000,0 days 00:29:30.819000,0 days 00:30:06.965000,273.0,291.0,284.0,,False,ULTRASOFT,14.0,True,1.0,0 days 00:28:36.454000,Force India,PER,1,True
0 days 00:31:37.377000,11,0 days 00:01:30.412000,16,,,0 days 00:00:30.191000,0 days 00:00:24.012000,0 days 00:00:36.209000,0 days 00:30:37.156000,0 days 00:31:01.168000,0 days 00:31:37.377000,271.0,294.0,285.0,,False,ULTRASOFT,15.0,True,1.0,0 days 00:30:06.965000,Force India,PER,1,True
0 days 00:33:07.757000,11,0 days 00:01:30.380000,17,,,0 days 00:00:30.333000,0 days 00:00:24.042000,0 days 00:00:36.005000,0 days 00:32:07.710000,0 days 00:32:31.752000,0 days 00:33:07.757000,272.0,293.0,285.0,300.0,False,ULTRASOFT,16.0,True,1.0,0 days 00:31:37.377000,Force India,PER,1,True
0 days 00:34:38.037000,11,0 days 00:01:30.280000,18,,,0 days 00:00:30.029000,0 days 00:00:24.273000,0 days 00:00:35.978000,0 days 00:33:37.786000,0 days 00:34:02.059000,0 days 00:34:38.037000,,288.0,283.0,301.0,False,ULTRASOFT,17.0,True,1.0,0 days 00:33:07.757000,Force India,PER,1,True
0 days 00:36:08.690000,11,0 days 00:01:30.653000,19,,,0 days 00:00:30.335000,0 days 00:00:24.228000,0 days 00:00:36.090000,0 days 00:35:08.372000,0 days 00:35:32.600000,0 days 00:36:08.690000,265.0,287.0,282.0,299.0,False,ULTRASOFT,18.0,True,1.0,0 days 00:34:38.037000,Force India,PER,1,True
0 days 00:37:39.034000,11,0 days 00:01:30.344000,20,,,0 days 00:00:30.141000,0 days 00:00:24.140000,0 days 00:00:36.063000,0 days 00:36:38.831000,0 days 00:37:02.971000,0 days 00:37:39.034000,264.0,289.0,282.0,296.0,False,ULTRASOFT,19.0,True,1.0,0 days 00:36:08.690000,Force India,PER,1,True
0 days 00:39:09.699000,11,0 days 00:01:30.665000,21,,,0 days 00:00:30.288000,0 days 00:00:24.137000,0 days 00:00:36.240000,0 days 00:38:09.322000,0 days 00:38:33.459000,0 days 00:39:09.699000,,289.0,282.0,297.0,False,ULTRASOFT,20.0,True,1.0,0 days 00:37:39.034000,Force India,PER,1,True
0 days 00:40:40.953000,11,0 days 00:01:31.254000,22,,,0 days 00:00:30.525000,0 days 00:00:24.406000,0 days 00:00:36.323000,0 days 00:39:40.224000,0 days 00:40:04.630000,0 days 00:40:40.953000,266.0,289.0,283.0,296.0,False,ULTRASOFT,21.0,True,1.0,0 days 00:39:09.699000,Force India,PER,1,True
0 days 00:42:11.194000,11,0 days 00:01:30.241000,23,,,0 days 00:00:30.104000,0 days 00:00:24.188000,0 days 00:00:35.949000,0 days 00:41:11.057000,0 days 00:41:35.245000,0 days 00:42:11.194000,270.0,289.0,281.0,,False,ULTRASOFT,22.0,True,1.0,0 days 00:40:40.953000,Force India,PER,2,True
0 days 00:44:00.069000,11,0 days 00:01:48.875000,24,,0 days 00:43:40.427000,0 days 00:00:30.198000,0 days 00:00:24.283000,0 days 00:00:54.394000,0 days 00:42:41.392000,0 days 00:43:05.675000,0 days 00:44:00.069000,264.0,291.0,,295.0,False,ULTRASOFT,23.0,True,1.0,0 days 00:42:11.194000,Force India,PER,2,False
0 days 00:45:50.466000,11,0 days 00:01:50.397000,25,0 days 00:44:03.316000,,0 days 00:00:35.459000,0 days 00:00:23.589000,0 days 00:00:51.349000,0 days 00:44:35.528000,0 days 00:44:59.117000,0 days 00:45:50.466000,268.0,291.0,209.0,225.0,False,SOFT,1.0,True,2.0,0 days 00:44:00.069000,Force India,PER,26,False
0 days 00:47:54.125000,11,0 days 00:02:03.659000,26,,,0 days 00:00:41.792000,0 days 00:00:32.622000,0 days 00:00:49.245000,0 days 00:46:32.258000,0 days 00:47:04.880000,0 days 00:47:54.125000,223.0,273.0,249.0,235.0,False,SOFT,2.0,True,2.0,0 days 00:45:50.466000,Force India,PER,6,False
0 days 00:49:58.349000,11,0 days 00:02:04.224000,27,,,0 days 00:00:43.403000,0 days 00:00:29.321000,0 days 00:00:51.500000,0 days 00:48:37.528000,0 days 00:49:06.849000,0 days 00:49:58.349000,166.0,151.0,206.0,250.0,False,SOFT,3.0,True,2.0,0 days 00:47:54.125000,Force India,PER,64,False
0 days 00:52:00.121000,11,0 days 00:02:01.772000,28,,,0 days 00:00:42.476000,0 days 00:00:29.871000,0 days 00:00:49.425000,0 days 00:50:40.825000,0 days 00:51:10.696000,0 days 00:52:00.121000,247.0,264.0,256.0,233.0,False,SOFT,4.0,True,2.0,0 days 00:49:58.349000,Force India,PER,4,False
0 days 00:53:39.124000,11,0 days 00:01:39.003000,29,,,0 days 00:00:34.639000,0 days 00:00:26.603000,0 days 00:00:37.761000,0 days 00:52:34.760000,0 days 00:53:01.363000,0 days 00:53:39.124000,250.0,285.0,272.0,268.0,False,SOFT,5.0,True,2.0,0 days 00:52:00.121000,Force India,PER,4,False
0 days 00:55:29.479000,11,0 days 00:01:50.355000,30,,,0 days 00:00:31.272000,0 days 00:00:28.974000,0 days 00:00:50.109000,0 days 00:54:10.396000,0 days 00:54:39.370000,0 days 00:55:29.479000,264.0,289.0,167.0,288.0,False,SOFT,6.0,True,2.0,0 days 00:53:39.124000,Force India,PER,4,False
0 days 00:57:34.257000,11,0 days 00:02:04.778000,31,,,0 days 00:00:41.878000,0 days 00:00:35.139000,0 days 00:00:47.761000,0 days 00:56:11.357000,0 days 00:56:46.496000,0 days 00:57:34.257000,106.0,174.0,291.0,240.0,False,SOFT,7.0,True,2.0,0 days 00:55:29.479000,Force India,PER,4,False
0 days 00:59:06.559000,11,0 days 00:01:32.302000,32,,,0 days 00:00:31.567000,0 days 00:00:24.423000,0 days 00:00:36.312000,0 days 00:58:05.824000,0 days 00:58:30.247000,0 days 00:59:06.559000,272.0,304.0,288.0,279.0,False,SOFT,8.0,True,2.0,0 days 00:57:34.257000,Force India,PER,1,False
0 days 01:00:36.751000,11,0 days 00:01:30.192000,33,,,0 days 00:00:30.278000,0 days 00:00:24.085000,0 days 00:00:35.829000,0 days 00:59:36.837000,0 days 01:00:00.922000,0 days 01:00:36.751000,274.0,300.0,288.0,290.0,False,SOFT,9.0,True,2.0,0 days 00:59:06.559000,Force India,PER,1,True
0 days 01:02:07.152000,11,0 days 00:01:30.401000,34,,,0 days 00:00:30.302000,0 days 00:00:23.832000,0 days 00:00:36.267000,0 days 01:01:07.053000,0 days 01:01:30.885000,0 days 01:02:07.152000,276.0,299.0,285.0,297.0,False,SOFT,10.0,True,2.0,0 days 01:00:36.751000,Force India,PER,1,True
0 days 01:03:36.573000,11,0 days 00:01:29.421000,35,,,0 days 00:00:29.952000,0 days 00:00:23.864000,0 days 00:00:35.605000,0 days 01:02:37.104000,0 days 01:03:00.968000,0 days 01:03:36.573000,274.0,298.0,288.0,300.0,False,SOFT,11.0,True,2.0,0 days 01:02:07.152000,Force India,PER,1,True
0 days 01:05:05.291000,11,0 days 00:01:28.718000,36,,,0 days 00:00:29.605000,0 days 00:00:23.765000,0 days 00:00:35.348000,0 days 01:04:06.178000,0 days 01:04:29.943000,0 days 01:05:05.291000,,298.0,286.0,,False,SOFT,12.0,True,2.0,0 days 01:03:36.573000,Force India,PER,1,True
0 days 01:06:34.416000,11,0 days 00:01:29.125000,37,,,0 days 00:00:29.820000,0 days 00:00:23.773000,0 days 00:00:35.532000,0 days 01:05:35.111000,0 days 01:05:58.884000,0 days 01:06:34.416000,276.0,297.0,286.0,299.0,False,SOFT,13.0,True,2.0,0 days 01:05:05.291000,Force India,PER,1,True
0 days 01:08:02.925000,11,0 days 00:01:28.509000,38,,,0 days 00:00:29.413000,0 days 00:00:23.746000,0 days 00:00:35.350000,0 days 01:07:03.829000,0 days 01:07:27.575000,0 days 01:08:02.925000,275.0,298.0,287.0,301.0,False,SOFT,14.0,True,2.0,0 days 01:06:34.416000,Force India,PER,1,True
0 days 01:09:31.278000,11,0 days 00:01:28.353000,39,,,0 days 00:00:29.524000,0 days 00:00:23.621000,0 days 00:00:35.208000,0 days 01:08:32.449000,0 days 01:08:56.070000,0 days 01:09:31.278000,277.0,298.0,285.0,302.0,False,SOFT,15.0,True,2.0,0 days 01:08:02.925000,Force India,PER,1,True
0 days 01:11:00.076000,11,0 days 00:01:28.798000,40,,,0 days 00:00:29.641000,0 days 00:00:23.708000,0 days 00:00:35.449000,0 days 01:10:00.919000,0 days 01:10:24.627000,0 days 01:11:00.076000,275.0,296.0,284.0,301.0,False,SOFT,16.0,True,2.0,0 days 01:09:31.278000,Force India,PER,1,True
0 days 01:12:28.362000,11,0 days 00:01:28.286000,41,,,0 days 00:00:29.461000,0 days 00:00:23.687000,0 days 00:00:35.138000,0 days 01:11:29.537000,0 days 01:11:53.224000,0 days 01:12:28.362000,,298.0,286.0,297.0,False,SOFT,17.0,True,2.0,0 days 01:11:00.076000,Force India,PER,1,True
0 days 01:13:56.360000,11,0 days 00:01:27.998000,42,,,0 days 00:00:29.317000,0 days 00:00:23.557000,0 days 00:00:35.124000,0 days 01:12:57.679000,0 days 01:13:21.236000,0 days 01:13:56.360000,276.0,298.0,286.0,300.0,False,SOFT,18.0,True,2.0,0 days 01:12:28.362000,Force India,PER,1,True
0 days 01:15:24.529000,11,0 days 00:01:28.169000,43,,,0 days 00:00:29.301000,0 days 00:00:23.775000,0 days 00:00:35.093000,0 days 01:14:25.661000,0 days 01:14:49.436000,0 days 01:15:24.529000,278.0,298.0,286.0,302.0,False,SOFT,19.0,True,2.0,0 days 01:13:56.360000,Force India,PER,1,True
0 days 01:16:52.812000,11,0 days 00:01:28.283000,44,,,0 days 00:00:29.460000,0 days 00:00:23.645000,0 days 00:00:35.178000,0 days 01:15:53.989000,0 days 01:16:17.634000,0 days 01:16:52.812000,276.0,301.0,287.0,300.0,False,SOFT,20.0,True,2.0,0 days 01:15:24.529000,Force India,PER,1,True
0 days 01:18:21.251000,11,0 days 00:01:28.439000,45,,,0 days 00:00:29.391000,0 days 00:00:23.692000,0 days 00:00:35.356000,0 days 01:17:22.203000,0 days 01:17:45.895000,0 days 01:18:21.251000,,298.0,285.0,303.0,False,SOFT,21.0,True,2.0,0 days 01:16:52.812000,Force India,PER,1,True
0 days 01:19:49.605000,11,0 days 00:01:28.354000,46,,,0 days 00:00:29.356000,0 days 00:00:23.643000,0 days 00:00:35.355000,0 days 01:18:50.607000,0 days 01:19:14.250000,0 days 01:19:49.605000,275.0,299.0,285.0,299.0,False,SOFT,22.0,True,2.0,0 days 01:18:21.251000,Force India,PER,1,True
0 days 01:21:17.887000,11,0 days 00:01:28.282000,47,,,0 days 00:00:29.326000,0 days 00:00:23.676000,0 days 00:00:35.280000,0 days 01:20:18.931000,0 days 01:20:42.607000,0 days 01:21:17.887000,280.0,298.0,286.0,301.0,False,SOFT,23.0,True,2.0,0 days 01:19:49.605000,Force India,PER,1,True
0 days 01:22:45.913000,11,0 days 00:01:28.026000,48,,,0 days 00:00:29.483000,0 days 00:00:23.565000,0 days 00:00:34.978000,0 days 01:21:47.370000,0 days 01:22:10.935000,0 days 01:22:45.913000,278.0,299.0,289.0,302.0,False,SOFT,24.0,True,2.0,0 days 01:21:17.887000,Force India,PER,1,True
0 days 01:24:13.919000,11,0 days 00:01:28.006000,49,,,0 days 00:00:29.198000,0 days 00:00:23.587000,0 days 00:00:35.221000,0 days 01:23:15.111000,0 days 01:23:38.698000,0 days 01:24:13.919000,,298.0,289.0,,False,SOFT,25.0,True,2.0,0 days 01:22:45.913000,Force India,PER,1,True
0 days 01:25:41.998000,11,0 days 00:01:28.079000,50,,,0 days 00:00:29.354000,0 days 00:00:23.617000,0 days 00:00:35.108000,0 days 01:24:43.273000,0 days 01:25:06.890000,0 days 01:25:41.998000,,298.0,287.0,304.0,False,SOFT,26.0,True,2.0,0 days 01:24:13.919000,Force India,PER,1,True
0 days 01:27:09.631000,11,0 days 00:01:27.633000,51,,,0 days 00:00:29.174000,0 days 00:00:23.582000,0 days 00:00:34.877000,0 days 01:26:11.172000,0 days 01:26:34.754000,0 days 01:27:09.631000,279.0,300.0,299.0,302.0,True,SOFT,27.0,True,2.0,0 days 01:25:41.998000,Force India,PER,1,True
0 days 01:28:38.108000,11,0 days 00:01:28.477000,52,,,0 days 00:00:29.543000,0 days 00:00:23.808000,0 days 00:00:35.126000,0 days 01:27:39.174000,0 days 01:28:02.982000,0 days 01:28:38.108000,276.0,300.0,298.0,316.0,False,SOFT,28.0,True,2.0,0 days 01:27:09.631000,Force India,PER,1,True
0 days 01:30:06.489000,11,0 days 00:01:28.381000,53,,,0 days 00:00:29.559000,0 days 00:00:23.793000,0 days 00:00:35.029000,0 days 01:29:07.667000,0 days 01:29:31.460000,0 days 01:30:06.489000,278.0,302.0,302.0,313.0,False,SOFT,29.0,True,2.0,0 days 01:28:38.108000,Force India,PER,1,True
0 days 01:31:34.582000,11,0 days 00:01:28.093000,54,,,0 days 00:00:29.534000,0 days 00:00:23.639000,0 days 00:00:34.920000,0 days 01:30:36.023000,0 days 01:30:59.662000,0 days 01:31:34.582000,277.0,301.0,300.0,319.0,False,SOFT,30.0,True,2.0,0 days 01:30:06.489000,Force India,PER,1,True
0 days 01:33:02.866000,11,0 days 00:01:28.284000,55,,,0 days 00:00:29.559000,0 days 00:00:23.605000,0 days 00:00:35.120000,0 days 01:32:04.141000,0 days 01:32:27.746000,0 days 01:33:02.866000,274.0,301.0,301.0,313.0,False,SOFT,31.0,True,2.0,0 days 01:31:34.582000,Force India,PER,1,True
0 days 01:34:31.204000,11,0 days 00:01:28.338000,56,,,0 days 00:00:29.596000,0 days 00:00:23.811000,0 days 00:00:34.931000,0 days 01:33:32.462000,0 days 01:33:56.273000,0 days 01:34:31.204000,277.0,300.0,300.0,,False,SOFT,32.0,True,2.0,0 days 01:33:02.866000,Force India,PER,1,True
0 days 01:35:59.054000,11,0 days 00:01:27.850000,57,,,0 days 00:00:29.219000,0 days 00:00:23.589000,0 days 00:00:35.042000,0 days 01:35:00.423000,0 days 01:35:24.012000,0 days 01:35:59.054000,276.0,300.0,298.0,,False,SOFT,33.0,True,2.0,0 days 01:34:31.204000,Force India,PER,1,True
0 days 01:37:28.274000,11,0 days 00:01:29.220000,58,,,0 days 00:00:29.451000,0 days 00:00:24.552000,0 days 00:00:35.217000,0 days 01:36:28.505000,0 days 01:36:53.057000,0 days 01:37:28.274000,278.0,297.0,285.0,312.0,False,SOFT,34.0,True,2.0,0 days 01:35:59.054000,Force India,PER,1,True
0 days 00:08:51.072000,31,,1,0 days 00:00:04.103000,,,0 days 00:00:25.175000,0 days 00:00:37.589000,,0 days 00:08:13.976000,0 days 00:08:51.727000,270.0,291.0,288.0,221.0,False,,,,,0 days 00:07:07.988000,Force India,OCO,1,False
0 days 00:10:24.027000,31,0 days 00:01:32.955000,2,,,0 days 00:00:31.293000,0 days 00:00:24.552000,0 days 00:00:37.110000,0 days 00:09:22.365000,0 days 00:09:46.917000,0 days 00:10:24.027000,269.0,296.0,288.0,272.0,False,ULTRASOFT,1.0,True,1.0,0 days 00:08:51.072000,Force India,OCO,1,True
0 days 00:11:56.608000,31,0 days 00:01:32.581000,3,,,0 days 00:00:31.034000,0 days 00:00:24.662000,0 days 00:00:36.885000,0 days 00:10:55.061000,0 days 00:11:19.723000,0 days 00:11:56.608000,265.0,289.0,286.0,293.0,False,ULTRASOFT,2.0,True,1.0,0 days 00:10:24.027000,Force India,OCO,1,True
0 days 00:13:28.520000,31,0 days 00:01:31.912000,4,,,0 days 00:00:30.637000,0 days 00:00:24.556000,0 days 00:00:36.719000,0 days 00:12:27.245000,0 days 00:12:51.801000,0 days 00:13:28.520000,266.0,293.0,285.0,296.0,False,ULTRASOFT,3.0,True,1.0,0 days 00:11:56.608000,Force India,OCO,1,True
0 days 00:14:59.857000,31,0 days 00:01:31.337000,5,,,0 days 00:00:30.427000,0 days 00:00:24.420000,0 days 00:00:36.490000,0 days 00:13:58.947000,0 days 00:14:23.367000,0 days 00:14:59.857000,269.0,293.0,284.0,298.0,False,ULTRASOFT,4.0,True,1.0,0 days 00:13:28.520000,Force India,OCO,2,True
0 days 00:16:31.763000,31,0 days 00:01:31.906000,6,,,0 days 00:00:30.627000,0 days 00:00:24.325000,0 days 00:00:36.954000,0 days 00:15:30.484000,0 days 00:15:54.809000,0 days 00:16:31.763000,270.0,292.0,285.0,291.0,False,ULTRASOFT,5.0,True,1.0,0 days 00:14:59.857000,Force India,OCO,2,True
0 days 00:18:03.322000,31,0 days 00:01:31.559000,7,,,0 days 00:00:30.508000,0 days 00:00:24.399000,0 days 00:00:36.652000,0 days 00:17:02.271000,0 days 00:17:26.670000,0 days 00:18:03.322000,271.0,290.0,286.0,294.0,False,ULTRASOFT,6.0,True,1.0,0 days 00:16:31.763000,Force India,OCO,2,True
