Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate
0 days 00:50:30.269000,77,0 days 00:01:34.999000,26,,,0 days 00:00:30.254000,0 days 00:00:41.327000,0 days 00:00:23.418000,0 days 00:49:25.524000,0 days 00:50:06.851000,0 days 00:50:30.269000,240.0,253.0,282.0,295.0,False,MEDIUM,6.0,True,2.0,0 days 00:48:55.270000,Mercedes,BOT,1,True
0 days 00:52:04.902000,77,0 days 00:01:34.633000,27,,,0 days 00:00:30.053000,0 days 00:00:41.225000,0 days 00:00:23.355000,0 days 00:51:00.322000,0 days 00:51:41.547000,0 days 00:52:04.902000,239.0,251.0,282.0,296.0,False,MEDIUM,7.0,True,2.0,0 days 00:50:30.269000,Mercedes,BOT,2,True
0 days 00:53:39.530000,77,0 days 00:01:34.628000,28,,,0 days 00:00:30.077000,0 days 00:00:41.169000,0 days 00:00:23.382000,0 days 00:52:34.979000,0 days 00:53:16.148000,0 days 00:53:39.530000,238.0,252.0,282.0,304.0,False,MEDIUM,8.0,True,2.0,0 days 00:52:04.902000,Mercedes,BOT,1,True
0 days 00:55:14.541000,77,0 days 00:01:35.011000,29,,,0 days 00:00:30.183000,0 days 00:00:41.429000,0 days 00:00:23.399000,0 days 00:54:09.713000,0 days 00:54:51.142000,0 days 00:55:14.541000,,251.0,283.0,298.0,False,MEDIUM,9.0,True,2.0,0 days 00:53:39.530000,Mercedes,BOT,1,True
0 days 00:56:49.885000,77,0 days 00:01:35.344000,30,,,0 days 00:00:30.252000,0 days 00:00:41.507000,0 days 00:00:23.585000,0 days 00:55:44.793000,0 days 00:56:26.300000,0 days 00:56:49.885000,,254.0,285.0,305.0,False,MEDIUM,10.0,True,2.0,0 days 00:55:14.541000,Mercedes,BOT,1,True
0 days 00:58:24.913000,77,0 days 00:01:35.028000,31,,,0 days 00:00:30.383000,0 days 00:00:41.272000,0 days 00:00:23.373000,0 days 00:57:20.268000,0 days 00:58:01.540000,0 days 00:58:24.913000,240.0,257.0,283.0,297.0,False,MEDIUM,11.0,True,2.0,0 days 00:56:49.885000,Mercedes,BOT,1,True
0 days 00:59:59.835000,77,0 days 00:01:34.922000,32,,,0 days 00:00:30.173000,0 days 00:00:41.347000,0 days 00:00:23.402000,0 days 00:58:55.086000,0 days 00:59:36.433000,0 days 00:59:59.835000,,252.0,283.0,301.0,False,MEDIUM,12.0,True,2.0,0 days 00:58:24.913000,Mercedes,BOT,1,True
0 days 01:01:34.821000,77,0 days 00:01:34.986000,33,,,0 days 00:00:30.099000,0 days 00:00:41.450000,0 days 00:00:23.437000,0 days 01:00:29.934000,0 days 01:01:11.384000,0 days 01:01:34.821000,239.0,253.0,283.0,303.0,False,MEDIUM,13.0,True,2.0,0 days 00:59:59.835000,Mercedes,BOT,1,True
0 days 01:03:10.314000,77,0 days 00:01:35.493000,34,,,0 days 00:00:30.245000,0 days 00:00:41.534000,0 days 00:00:23.714000,0 days 01:02:05.066000,0 days 01:02:46.600000,0 days 01:03:10.314000,,253.0,290.0,298.0,False,MEDIUM,14.0,True,2.0,0 days 01:01:34.821000,Mercedes,BOT,1,True
0 days 01:04:45.299000,77,0 days 00:01:34.985000,35,,,0 days 00:00:29.948000,0 days 00:00:41.454000,0 days 00:00:23.583000,0 days 01:03:40.262000,0 days 01:04:21.716000,0 days 01:04:45.299000,,253.0,284.0,307.0,False,MEDIUM,15.0,True,2.0,0 days 01:03:10.314000,Mercedes,BOT,1,True
0 days 01:06:20.534000,77,0 days 00:01:35.235000,36,,,0 days 00:00:30.357000,0 days 00:00:41.361000,0 days 00:00:23.517000,0 days 01:05:15.656000,0 days 01:05:57.017000,0 days 01:06:20.534000,241.0,254.0,283.0,297.0,False,MEDIUM,16.0,True,2.0,0 days 01:04:45.299000,Mercedes,BOT,1,True
0 days 01:07:55.750000,77,0 days 00:01:35.216000,37,,,0 days 00:00:30.346000,0 days 00:00:41.404000,0 days 00:00:23.466000,0 days 01:06:50.880000,0 days 01:07:32.284000,0 days 01:07:55.750000,240.0,255.0,285.0,302.0,False,MEDIUM,17.0,True,2.0,0 days 01:06:20.534000,Mercedes,BOT,1,True
0 days 01:09:30.956000,77,0 days 00:01:35.206000,38,,,0 days 00:00:30.349000,0 days 00:00:41.372000,0 days 00:00:23.485000,0 days 01:08:26.099000,0 days 01:09:07.471000,0 days 01:09:30.956000,243.0,257.0,286.0,298.0,False,MEDIUM,18.0,True,2.0,0 days 01:07:55.750000,Mercedes,BOT,1,True
0 days 01:11:06.341000,77,0 days 00:01:35.385000,39,,,0 days 00:00:30.322000,0 days 00:00:41.687000,0 days 00:00:23.376000,0 days 01:10:01.278000,0 days 01:10:42.965000,0 days 01:11:06.341000,246.0,259.0,284.0,305.0,False,MEDIUM,19.0,True,2.0,0 days 01:09:30.956000,Mercedes,BOT,1,True
0 days 01:12:41.215000,77,0 days 00:01:34.874000,40,,,0 days 00:00:30.147000,0 days 00:00:41.319000,0 days 00:00:23.408000,0 days 01:11:36.488000,0 days 01:12:17.807000,0 days 01:12:41.215000,245.0,256.0,285.0,306.0,False,MEDIUM,20.0,True,2.0,0 days 01:11:06.341000,Mercedes,BOT,2,True
0 days 01:14:16.401000,77,0 days 00:01:35.186000,41,,,0 days 00:00:30.168000,0 days 00:00:41.537000,0 days 00:00:23.481000,0 days 01:13:11.383000,0 days 01:13:52.920000,0 days 01:14:16.401000,242.0,261.0,285.0,307.0,False,MEDIUM,21.0,True,2.0,0 days 01:12:41.215000,Mercedes,BOT,2,True
0 days 01:15:52.145000,77,0 days 00:01:35.744000,42,,,0 days 00:00:30.294000,0 days 00:00:41.804000,0 days 00:00:23.646000,0 days 01:14:46.695000,0 days 01:15:28.499000,0 days 01:15:52.145000,244.0,263.0,291.0,312.0,False,MEDIUM,22.0,True,2.0,0 days 01:14:16.401000,Mercedes,BOT,1,True
0 days 01:17:26.691000,77,0 days 00:01:34.546000,43,,,0 days 00:00:29.826000,0 days 00:00:41.251000,0 days 00:00:23.469000,0 days 01:16:21.971000,0 days 01:17:03.222000,0 days 01:17:26.691000,240.0,251.0,284.0,315.0,False,MEDIUM,23.0,True,2.0,0 days 01:15:52.145000,Mercedes,BOT,1,True
0 days 01:19:01.323000,77,0 days 00:01:34.632000,44,,,0 days 00:00:30.170000,0 days 00:00:41.138000,0 days 00:00:23.324000,0 days 01:17:56.861000,0 days 01:18:37.999000,0 days 01:19:01.323000,241.0,255.0,286.0,304.0,False,MEDIUM,24.0,True,2.0,0 days 01:17:26.691000,Mercedes,BOT,1,True
0 days 01:20:35.814000,77,0 days 00:01:34.491000,45,,,0 days 00:00:30.120000,0 days 00:00:41.003000,0 days 00:00:23.368000,0 days 01:19:31.443000,0 days 01:20:12.446000,0 days 01:20:35.814000,245.0,264.0,287.0,306.0,False,MEDIUM,25.0,True,2.0,0 days 01:19:01.323000,Mercedes,BOT,1,True
0 days 01:22:11.002000,77,0 days 00:01:35.188000,46,,,0 days 00:00:30.271000,0 days 00:00:41.368000,0 days 00:00:23.549000,0 days 01:21:06.085000,0 days 01:21:47.453000,0 days 01:22:11.002000,246.0,262.0,289.0,305.0,False,MEDIUM,26.0,True,2.0,0 days 01:20:35.814000,Mercedes,BOT,1,True
0 days 01:23:45.735000,77,0 days 00:01:34.733000,47,,,0 days 00:00:30.186000,0 days 00:00:41.180000,0 days 00:00:23.367000,0 days 01:22:41.188000,0 days 01:23:22.368000,0 days 01:23:45.735000,242.0,260.0,288.0,313.0,False,MEDIUM,27.0,True,2.0,0 days 01:22:11.002000,Mercedes,BOT,1,True
0 days 01:25:20.933000,77,0 days 00:01:35.198000,48,,,0 days 00:00:30.691000,0 days 00:00:41.104000,0 days 00:00:23.403000,0 days 01:24:16.426000,0 days 01:24:57.530000,0 days 01:25:20.933000,241.0,257.0,284.0,311.0,False,MEDIUM,28.0,True,2.0,0 days 01:23:45.735000,Mercedes,BOT,1,True
0 days 01:26:55.581000,77,0 days 00:01:34.648000,49,,,0 days 00:00:30.165000,0 days 00:00:41.105000,0 days 00:00:23.378000,0 days 01:25:51.098000,0 days 01:26:32.203000,0 days 01:26:55.581000,242.0,258.0,285.0,299.0,False,MEDIUM,29.0,True,2.0,0 days 01:25:20.933000,Mercedes,BOT,1,True
0 days 01:28:30.041000,77,0 days 00:01:34.460000,50,,,0 days 00:00:30.060000,0 days 00:00:41.045000,0 days 00:00:23.355000,0 days 01:27:25.641000,0 days 01:28:06.686000,0 days 01:28:30.041000,244.0,260.0,286.0,306.0,False,MEDIUM,30.0,True,2.0,0 days 01:26:55.581000,Mercedes,BOT,1,True
0 days 01:30:04.640000,77,0 days 00:01:34.599000,51,,,0 days 00:00:30.092000,0 days 00:00:41.152000,0 days 00:00:23.355000,0 days 01:29:00.133000,0 days 01:29:41.285000,0 days 01:30:04.640000,243.0,260.0,286.0,307.0,False,MEDIUM,31.0,True,2.0,0 days 01:28:30.041000,Mercedes,BOT,1,True
0 days 01:31:39.262000,77,0 days 00:01:34.622000,52,,,0 days 00:00:30.118000,0 days 00:00:41.110000,0 days 00:00:23.394000,0 days 01:30:34.758000,0 days 01:31:15.868000,0 days 01:31:39.262000,245.0,264.0,287.0,308.0,False,MEDIUM,32.0,True,2.0,0 days 01:30:04.640000,Mercedes,BOT,1,True
0 days 01:33:14.690000,77,0 days 00:01:35.428000,53,,,0 days 00:00:30.339000,0 days 00:00:41.543000,0 days 00:00:23.546000,0 days 01:32:09.601000,0 days 01:32:51.144000,0 days 01:33:14.690000,246.0,260.0,287.0,,False,MEDIUM,33.0,True,2.0,0 days 01:31:39.262000,Mercedes,BOT,1,True
0 days 01:34:50.304000,77,0 days 00:01:35.614000,54,,,0 days 00:00:30.310000,0 days 00:00:41.475000,0 days 00:00:23.829000,0 days 01:33:45,0 days 01:34:26.475000,0 days 01:34:50.304000,244.0,254.0,296.0,311.0,False,MEDIUM,34.0,True,2.0,0 days 01:33:14.690000,Mercedes,BOT,1,True
0 days 01:36:26.668000,77,0 days 00:01:36.364000,55,,,0 days 00:00:30.540000,0 days 00:00:41.885000,0 days 00:00:23.939000,0 days 01:35:20.844000,0 days 01:36:02.729000,0 days 01:36:26.668000,,260.0,296.0,327.0,False,MEDIUM,35.0,True,2.0,0 days 01:34:50.304000,Mercedes,BOT,1,True
0 days 01:38:03.640000,77,0 days 00:01:36.972000,56,,,0 days 00:00:30.666000,0 days 00:00:42.264000,0 days 00:00:24.042000,0 days 01:36:57.334000,0 days 01:37:39.598000,0 days 01:38:03.640000,248.0,263.0,292.0,333.0,False,MEDIUM,36.0,True,2.0,0 days 01:36:26.668000,Mercedes,BOT,1,True
0 days 00:09:20.572000,44,,1,0 days 00:00:09.059000,,,0 days 00:00:44.041000,0 days 00:00:24.238000,,0 days 00:08:56.361000,0 days 00:09:20.744000,229.0,236.0,287.0,239.0,False,,,,,0 days 00:07:36.924000,Mercedes,HAM,2,False
0 days 00:11:09.790000,44,0 days 00:01:49.218000,2,,,0 days 00:00:31.826000,0 days 00:00:42.091000,0 days 00:00:35.301000,0 days 00:09:52.398000,0 days 00:10:34.489000,0 days 00:11:09.790000,240.0,248.0,173.0,310.0,False,SOFT,4.0,False,1.0,0 days 00:09:20.572000,Mercedes,HAM,26,False
0 days 00:13:18.312000,44,0 days 00:02:08.522000,3,,,0 days 00:00:40.777000,0 days 00:00:53.391000,0 days 00:00:34.354000,0 days 00:11:50.567000,0 days 00:12:43.958000,0 days 00:13:18.312000,182.0,167.0,153.0,166.0,False,SOFT,5.0,False,1.0,0 days 00:11:09.790000,Mercedes,HAM,6,False
0 days 00:15:11.948000,44,0 days 00:01:53.636000,4,,,0 days 00:00:40.026000,0 days 00:00:49.207000,0 days 00:00:24.403000,0 days 00:13:58.338000,0 days 00:14:47.545000,0 days 00:15:11.948000,191.0,233.0,305.0,147.0,False,SOFT,6.0,False,1.0,0 days 00:13:18.312000,Mercedes,HAM,67,False
0 days 00:16:48.880000,44,0 days 00:01:36.932000,5,,,0 days 00:00:30.206000,0 days 00:00:42.346000,0 days 00:00:24.380000,0 days 00:15:42.154000,0 days 00:16:24.500000,0 days 00:16:48.880000,240.0,253.0,291.0,333.0,False,SOFT,7.0,False,1.0,0 days 00:15:11.948000,Mercedes,HAM,2,True
0 days 00:18:24.793000,44,0 days 00:01:35.913000,6,,,0 days 00:00:30.398000,0 days 00:00:41.723000,0 days 00:00:23.792000,0 days 00:17:19.278000,0 days 00:18:01.001000,0 days 00:18:24.793000,233.0,253.0,287.0,310.0,False,SOFT,8.0,False,1.0,0 days 00:16:48.880000,Mercedes,HAM,2,True
0 days 00:20:01.344000,44,0 days 00:01:36.551000,7,,,0 days 00:00:30.682000,0 days 00:00:41.959000,0 days 00:00:23.910000,0 days 00:18:55.475000,0 days 00:19:37.434000,0 days 00:20:01.344000,236.0,253.0,291.0,302.0,False,SOFT,9.0,False,1.0,0 days 00:18:24.793000,Mercedes,HAM,1,True
0 days 00:21:36.780000,44,0 days 00:01:35.436000,8,,,0 days 00:00:30.214000,0 days 00:00:41.649000,0 days 00:00:23.573000,0 days 00:20:31.558000,0 days 00:21:13.207000,0 days 00:21:36.780000,,249.0,280.0,326.0,False,SOFT,10.0,False,1.0,0 days 00:20:01.344000,Mercedes,HAM,1,True
0 days 00:23:12.641000,44,0 days 00:01:35.861000,9,,,0 days 00:00:30.410000,0 days 00:00:41.776000,0 days 00:00:23.675000,0 days 00:22:07.190000,0 days 00:22:48.966000,0 days 00:23:12.641000,238.0,250.0,279.0,304.0,False,SOFT,11.0,False,1.0,0 days 00:21:36.780000,Mercedes,HAM,1,True
0 days 00:24:48.894000,44,0 days 00:01:36.253000,10,,,0 days 00:00:30.532000,0 days 00:00:42.109000,0 days 00:00:23.612000,0 days 00:23:43.173000,0 days 00:24:25.282000,0 days 00:24:48.894000,,253.0,281.0,,False,SOFT,12.0,False,1.0,0 days 00:23:12.641000,Mercedes,HAM,1,True
0 days 00:26:24.660000,44,0 days 00:01:35.766000,11,,,0 days 00:00:30.363000,0 days 00:00:41.747000,0 days 00:00:23.656000,0 days 00:25:19.257000,0 days 00:26:01.004000,0 days 00:26:24.660000,239.0,248.0,281.0,,False,SOFT,13.0,False,1.0,0 days 00:24:48.894000,Mercedes,HAM,2,True
0 days 00:28:00.914000,44,0 days 00:01:36.254000,12,,,0 days 00:00:30.640000,0 days 00:00:41.922000,0 days 00:00:23.692000,0 days 00:26:55.300000,0 days 00:27:37.222000,0 days 00:28:00.914000,,253.0,281.0,300.0,False,SOFT,14.0,False,1.0,0 days 00:26:24.660000,Mercedes,HAM,1,True
0 days 00:29:37.264000,44,0 days 00:01:36.350000,13,,,0 days 00:00:30.448000,0 days 00:00:41.879000,0 days 00:00:24.023000,0 days 00:28:31.362000,0 days 00:29:13.241000,0 days 00:29:37.264000,,253.0,279.0,,False,SOFT,15.0,False,1.0,0 days 00:28:00.914000,Mercedes,HAM,1,True
0 days 00:31:13.353000,44,0 days 00:01:36.089000,14,,,0 days 00:00:30.362000,0 days 00:00:41.970000,0 days 00:00:23.757000,0 days 00:30:07.626000,0 days 00:30:49.596000,0 days 00:31:13.353000,237.0,250.0,281.0,305.0,False,SOFT,16.0,False,1.0,0 days 00:29:37.264000,Mercedes,HAM,1,True
0 days 00:32:49.407000,44,0 days 00:01:36.054000,15,,,0 days 00:00:30.476000,0 days 00:00:41.870000,0 days 00:00:23.708000,0 days 00:31:43.829000,0 days 00:32:25.699000,0 days 00:32:49.407000,240.0,255.0,281.0,302.0,False,SOFT,17.0,False,1.0,0 days 00:31:13.353000,Mercedes,HAM,1,True
0 days 00:34:25.560000,44,0 days 00:01:36.153000,16,,,0 days 00:00:30.415000,0 days 00:00:42.024000,0 days 00:00:23.714000,0 days 00:33:19.822000,0 days 00:34:01.846000,0 days 00:34:25.560000,239.0,252.0,280.0,299.0,False,SOFT,18.0,False,1.0,0 days 00:32:49.407000,Mercedes,HAM,1,True
0 days 00:36:01.687000,44,0 days 00:01:36.127000,17,,,0 days 00:00:30.417000,0 days 00:00:41.935000,0 days 00:00:23.775000,0 days 00:34:55.977000,0 days 00:35:37.912000,0 days 00:36:01.687000,240.0,251.0,281.0,304.0,False,SOFT,19.0,False,1.0,0 days 00:34:25.560000,Mercedes,HAM,1,True
0 days 00:37:37.963000,44,0 days 00:01:36.276000,18,,,0 days 00:00:30.476000,0 days 00:00:42.029000,0 days 00:00:23.771000,0 days 00:36:32.163000,0 days 00:37:14.192000,0 days 00:37:37.963000,,253.0,280.0,305.0,False,SOFT,20.0,False,1.0,0 days 00:36:01.687000,Mercedes,HAM,1,True
0 days 00:39:13.941000,44,0 days 00:01:35.978000,19,,,0 days 00:00:30.455000,0 days 00:00:41.781000,0 days 00:00:23.742000,0 days 00:38:08.418000,0 days 00:38:50.199000,0 days 00:39:13.941000,,255.0,280.0,298.0,False,SOFT,21.0,False,1.0,0 days 00:37:37.963000,Mercedes,HAM,1,True
0 days 00:40:50.115000,44,0 days 00:01:36.174000,20,,,0 days 00:00:30.395000,0 days 00:00:42.048000,0 days 00:00:23.731000,0 days 00:39:44.336000,0 days 00:40:26.384000,0 days 00:40:50.115000,238.0,252.0,280.0,304.0,False,SOFT,22.0,False,1.0,0 days 00:39:13.941000,Mercedes,HAM,1,True
0 days 00:42:26.161000,44,0 days 00:01:36.046000,21,,,0 days 00:00:30.453000,0 days 00:00:41.880000,0 days 00:00:23.713000,0 days 00:41:20.568000,0 days 00:42:02.448000,0 days 00:42:26.161000,239.0,254.0,281.0,302.0,False,SOFT,23.0,False,1.0,0 days 00:40:50.115000,Mercedes,HAM,1,True
0 days 00:44:02.274000,44,0 days 00:01:36.113000,22,,,0 days 00:00:30.421000,0 days 00:00:41.957000,0 days 00:00:23.735000,0 days 00:42:56.582000,0 days 00:43:38.539000,0 days 00:44:02.274000,,256.0,280.0,303.0,False,SOFT,24.0,False,1.0,0 days 00:42:26.161000,Mercedes,HAM,1,True
0 days 00:45:38.647000,44,0 days 00:01:36.373000,23,,,0 days 00:00:30.480000,0 days 00:00:41.955000,0 days 00:00:23.938000,0 days 00:44:32.754000,0 days 00:45:14.709000,0 days 00:45:38.647000,,258.0,280.0,300.0,False,SOFT,25.0,False,1.0,0 days 00:44:02.274000,Mercedes,HAM,1,True
0 days 00:47:15.574000,44,0 days 00:01:36.927000,24,,,0 days 00:00:30.524000,0 days 00:00:42.370000,0 days 00:00:24.033000,0 days 00:46:09.171000,0 days 00:46:51.541000,0 days 00:47:15.574000,240.0,256.0,281.0,305.0,False,SOFT,26.0,False,1.0,0 days 00:45:38.647000,Mercedes,HAM,1,True
0 days 00:48:55.957000,44,0 days 00:01:40.383000,25,,0 days 00:50:30.112000,0 days 00:00:31.400000,0 days 00:00:42.329000,0 days 00:00:26.654000,0 days 00:47:46.974000,0 days 00:48:29.303000,0 days 00:48:55.957000,241.0,260.0,,,False,SOFT,27.0,False,1.0,0 days 00:47:15.574000,Mercedes,HAM,1,False
0 days 00:50:50.504000,44,0 days 00:01:54.547000,26,0 days 00:50:55.133000,,0 days 00:00:50.438000,0 days 00:00:40.932000,0 days 00:00:23.177000,0 days 00:49:46.395000,0 days 00:50:27.327000,0 days 00:50:50.504000,240.0,253.0,281.0,225.0,False,SOFT,28.0,False,1.0,0 days 00:48:55.957000,Mercedes,HAM,1,False
0 days 00:52:24.630000,44,0 days 00:01:34.126000,27,,,0 days 00:00:29.960000,0 days 00:00:41.016000,0 days 00:00:23.150000,0 days 00:51:20.464000,0 days 00:52:01.480000,0 days 00:52:24.630000,241.0,251.0,281.0,293.0,False,MEDIUM,1.0,True,2.0,0 days 00:50:50.504000,Mercedes,HAM,2,True
0 days 00:53:58.904000,44,0 days 00:01:34.274000,28,,,0 days 00:00:30.060000,0 days 00:00:40.942000,0 days 00:00:23.272000,0 days 00:52:54.690000,0 days 00:53:35.632000,0 days 00:53:58.904000,239.0,250.0,282.0,,False,MEDIUM,2.0,True,2.0,0 days 00:52:24.630000,Mercedes,HAM,1,True
0 days 00:55:33.499000,44,0 days 00:01:34.595000,29,,,0 days 00:00:30.129000,0 days 00:00:41.202000,0 days 00:00:23.264000,0 days 00:54:29.033000,0 days 00:55:10.235000,0 days 00:55:33.499000,238.0,251.0,282.0,300.0,False,MEDIUM,3.0,True,2.0,0 days 00:53:58.904000,Mercedes,HAM,1,True
0 days 00:57:07.920000,44,0 days 00:01:34.421000,30,,,0 days 00:00:30.106000,0 days 00:00:41.010000,0 days 00:00:23.305000,0 days 00:56:03.605000,0 days 00:56:44.615000,0 days 00:57:07.920000,239.0,250.0,282.0,293.0,False,MEDIUM,4.0,True,2.0,0 days 00:55:33.499000,Mercedes,HAM,1,True
0 days 00:58:42.296000,44,0 days 00:01:34.376000,31,,,0 days 00:00:30.123000,0 days 00:00:41.080000,0 days 00:00:23.173000,0 days 00:57:38.043000,0 days 00:58:19.123000,0 days 00:58:42.296000,241.0,252.0,282.0,300.0,False,MEDIUM,5.0,True,2.0,0 days 00:57:07.920000,Mercedes,HAM,1,True
0 days 01:00:16.669000,44,0 days 00:01:34.373000,32,,,0 days 00:00:30.022000,0 days 00:00:41.127000,0 days 00:00:23.224000,0 days 00:59:12.318000,0 days 00:59:53.445000,0 days 01:00:16.669000,240.0,251.0,282.0,298.0,False,MEDIUM,6.0,True,2.0,0 days 00:58:42.296000,Mercedes,HAM,1,True
0 days 01:01:51.093000,44,0 days 00:01:34.424000,33,,,0 days 00:00:30.102000,0 days 00:00:41.143000,0 days 00:00:23.179000,0 days 01:00:46.771000,0 days 01:01:27.914000,0 days 01:01:51.093000,,253.0,283.0,300.0,False,MEDIUM,7.0,True,2.0,0 days 01:00:16.669000,Mercedes,HAM,1,True
0 days 01:03:25.402000,44,0 days 00:01:34.309000,34,,,0 days 00:00:30.058000,0 days 00:00:41.114000,0 days 00:00:23.137000,0 days 01:02:21.151000,0 days 01:03:02.265000,0 days 01:03:25.402000,241.0,250.0,283.0,296.0,False,MEDIUM,8.0,True,2.0,0 days 01:01:51.093000,Mercedes,HAM,1,True
0 days 01:04:59.759000,44,0 days 00:01:34.357000,35,,,0 days 00:00:29.982000,0 days 00:00:41.133000,0 days 00:00:23.242000,0 days 01:03:55.384000,0 days 01:04:36.517000,0 days 01:04:59.759000,240.0,254.0,283.0,302.0,False,MEDIUM,9.0,True,2.0,0 days 01:03:25.402000,Mercedes,HAM,1,True
0 days 01:06:34.843000,44,0 days 00:01:35.084000,36,,,0 days 00:00:30.174000,0 days 00:00:41.229000,0 days 00:00:23.681000,0 days 01:05:29.933000,0 days 01:06:11.162000,0 days 01:06:34.843000,242.0,256.0,288.0,295.0,False,MEDIUM,10.0,True,2.0,0 days 01:04:59.759000,Mercedes,HAM,1,True
0 days 01:08:09.135000,44,0 days 00:01:34.292000,37,,,0 days 00:00:29.751000,0 days 00:00:41.236000,0 days 00:00:23.305000,0 days 01:07:04.594000,0 days 01:07:45.830000,0 days 01:08:09.135000,241.0,253.0,283.0,313.0,False,MEDIUM,11.0,True,2.0,0 days 01:06:34.843000,Mercedes,HAM,1,True
0 days 01:09:43.512000,44,0 days 00:01:34.377000,38,,,0 days 00:00:29.979000,0 days 00:00:41.180000,0 days 00:00:23.218000,0 days 01:08:39.114000,0 days 01:09:20.294000,0 days 01:09:43.512000,242.0,253.0,283.0,295.0,False,MEDIUM,12.0,True,2.0,0 days 01:08:09.135000,Mercedes,HAM,1,True
0 days 01:11:17.703000,44,0 days 00:01:34.191000,39,,,0 days 00:00:29.887000,0 days 00:00:41.024000,0 days 00:00:23.280000,0 days 01:10:13.399000,0 days 01:10:54.423000,0 days 01:11:17.703000,241.0,254.0,283.0,303.0,False,MEDIUM,13.0,True,2.0,0 days 01:09:43.512000,Mercedes,HAM,1,True
0 days 01:12:52.381000,44,0 days 00:01:34.678000,40,,,0 days 00:00:30.020000,0 days 00:00:41.289000,0 days 00:00:23.369000,0 days 01:11:47.723000,0 days 01:12:29.012000,0 days 01:12:52.381000,242.0,255.0,282.0,298.0,False,MEDIUM,14.0,True,2.0,0 days 01:11:17.703000,Mercedes,HAM,2,True
0 days 01:14:26.825000,44,0 days 00:01:34.444000,41,,,0 days 00:00:30.025000,0 days 00:00:41.205000,0 days 00:00:23.214000,0 days 01:13:22.406000,0 days 01:14:03.611000,0 days 01:14:26.825000,241.0,255.0,283.0,305.0,False,MEDIUM,15.0,True,2.0,0 days 01:12:52.381000,Mercedes,HAM,1,True
0 days 01:16:01.365000,44,0 days 00:01:34.540000,42,,,0 days 00:00:30.015000,0 days 00:00:41.254000,0 days 00:00:23.271000,0 days 01:14:56.840000,0 days 01:15:38.094000,0 days 01:16:01.365000,240.0,256.0,285.0,304.0,False,MEDIUM,16.0,True,2.0,0 days 01:14:26.825000,Mercedes,HAM,1,True
0 days 01:17:36.149000,44,0 days 00:01:34.784000,43,,,0 days 00:00:29.998000,0 days 00:00:41.462000,0 days 00:00:23.324000,0 days 01:16:31.363000,0 days 01:17:12.825000,0 days 01:17:36.149000,242.0,255.0,285.0,302.0,False,MEDIUM,17.0,True,2.0,0 days 01:16:01.365000,Mercedes,HAM,1,True
0 days 01:19:11.089000,44,0 days 00:01:34.940000,44,,,0 days 00:00:30.237000,0 days 00:00:41.277000,0 days 00:00:23.426000,0 days 01:18:06.386000,0 days 01:18:47.663000,0 days 01:19:11.089000,239.0,258.0,288.0,301.0,False,MEDIUM,18.0,True,2.0,0 days 01:17:36.149000,Mercedes,HAM,1,True
0 days 01:20:48.180000,44,0 days 00:01:37.091000,45,,,0 days 00:00:30.395000,0 days 00:00:42.966000,0 days 00:00:23.730000,0 days 01:19:41.484000,0 days 01:20:24.450000,0 days 01:20:48.180000,241.0,262.0,285.0,,False,MEDIUM,19.0,True,2.0,0 days 01:19:11.089000,Mercedes,HAM,1,True
0 days 01:22:23.253000,44,0 days 00:01:35.073000,46,,,0 days 00:00:30.154000,0 days 00:00:41.501000,0 days 00:00:23.418000,0 days 01:21:18.334000,0 days 01:21:59.835000,0 days 01:22:23.253000,240.0,257.0,287.0,296.0,False,MEDIUM,20.0,True,2.0,0 days 01:20:48.180000,Mercedes,HAM,1,True
